delta,S,n_zero_crossings,action_structure,zero_crossings,H_at_left_boundary,H_at_right_boundary
0.37,140,1,upper_tail_only,-2.18(neg_to_pos),-42.16712364320105,0.0040083795103804665
0.37,142,1,upper_tail_only,-2.18(neg_to_pos),-42.1671236218678,0.004065506589861156
0.37,144,1,upper_tail_only,-2.18(neg_to_pos),-42.16712360112715,0.0041226298620213875
0.37,146,1,upper_tail_only,-2.18(neg_to_pos),-42.16712358095473,0.0041797493272413
0.37,148,1,upper_tail_only,-2.18(neg_to_pos),-42.167123561327514,0.004236864985901478
0.37,150,1,upper_tail_only,-2.18(neg_to_pos),-42.167123542223685,0.004293976838382729
0.37,152,1,upper_tail_only,-2.18(neg_to_pos),-42.16712352362259,0.004351084885065193
0.37,154,1,upper_tail_only,-2.18(neg_to_pos),-42.16712350550464,0.004408189126329454
0.37,156,1,upper_tail_only,-2.18(neg_to_pos),-42.167123487851256,0.004465289562555652
0.37,158,1,upper_tail_only,-2.18(neg_to_pos),-42.16712347064479,0.004522386194124373
0.37,160,1,upper_tail_only,-2.18(neg_to_pos),-42.167123453868484,0.0045794790214157555
0.37,162,1,upper_tail_only,-2.18(neg_to_pos),-42.167123437506405,0.004636568044809941
0.37,164,1,upper_tail_only,-2.18(neg_to_pos),-42.16712342154341,0.00469365326468707
0.37,166,1,upper_tail_only,-2.18(neg_to_pos),-42.16712340596506,0.004750734681427282
0.37,168,1,upper_tail_only,-2.18(neg_to_pos),-42.16712339075762,0.004807812295410718
0.37,170,1,upper_tail_only,-2.18(neg_to_pos),-42.167123375908005,0.004864886107017297
0.37,172,1,upper_tail_only,-2.18(neg_to_pos),-42.167123361403725,0.004921956116626713
0.37,174,1,upper_tail_only,-2.18(neg_to_pos),-42.16712334723288,0.004979022324619331
0.37,176,1,upper_tail_only,-2.18(neg_to_pos),-42.167123333384104,0.005036084731374624
0.37,178,1,upper_tail_only,-2.18(neg_to_pos),-42.16712331984653,0.00509314333727251
0.37,180,1,upper_tail_only,-2.18(neg_to_pos),-42.167123306609795,0.005150198142692908
0.37,182,1,upper_tail_only,-2.18(neg_to_pos),-42.16712329366397,0.005207249148015292
0.37,184,1,upper_tail_only,-2.18(neg_to_pos),-42.16712328099958,0.005264296353619358
0.37,186,1,upper_tail_only,-2.18(neg_to_pos),-42.16712326860755,0.00532133975988458
0.37,188,1,upper_tail_only,-2.18(neg_to_pos),-42.16712325647917,0.0053783793671906555
0.37,190,1,upper_tail_only,-2.18(neg_to_pos),-42.167123244606124,0.005435415175917058
0.37,192,1,upper_tail_only,-2.18(neg_to_pos),-42.16712323298044,0.005492447186443261
0.37,194,1,upper_tail_only,-2.18(neg_to_pos),-42.16712322159445,0.005549475399148518
0.37,196,1,upper_tail_only,-2.18(neg_to_pos),-42.167123210440835,0.005606499814412302
0.37,198,1,upper_tail_only,-2.18(neg_to_pos),-42.167123199512545,0.005663520432613645
0.37,200,1,upper_tail_only,-2.18(neg_to_pos),-42.16712318880282,0.005720537254132241
0.38,2,1,upper_tail_only,-1.70(neg_to_pos),-47.121401276163226,5.739454077158257e-5
0.38,4,1,upper_tail_only,-1.93(neg_to_pos),-47.12134826786368,1.1478524745345275e-4
0.38,6,1,upper_tail_only,-1.99(neg_to_pos),-47.121330597703654,1.7217212042996977e-4
0.38,8,1,upper_tail_only,-2.02(neg_to_pos),-47.12132176248735,2.2955516008504873e-4
0.38,10,1,upper_tail_only,-2.03(neg_to_pos),-47.12131646131395,2.8693436680304885e-4
0.38,12,1,upper_tail_only,-2.05(neg_to_pos),-47.121312927180185,3.443097409676632e-4
0.38,14,1,upper_tail_only,-2.05(neg_to_pos),-47.121310402790016,4.0168128296302896e-4
0.38,16,1,upper_tail_only,-2.06(neg_to_pos),-47.12130850949253,4.590489931728392e-4
0.38,18,1,upper_tail_only,-2.06(neg_to_pos),-47.121307036924925,5.164128719814531e-4
0.38,20,1,upper_tail_only,-2.07(neg_to_pos),-47.12130585886903,5.737729197723418e-4
0.38,22,1,upper_tail_only,-2.07(neg_to_pos),-47.12130489500391,6.311291369291983e-4
0.38,24,1,upper_tail_only,-2.07(neg_to_pos),-47.12130409178216,6.884815238359376e-4
0.38,26,1,upper_tail_only,-2.07(neg_to_pos),-47.12130341213239,7.45830080876031e-4
0.38,28,1,upper_tail_only,-2.08(neg_to_pos),-47.121302829575015,8.031748084333934e-4
0.38,30,1,upper_tail_only,-2.08(neg_to_pos),-47.12130232469165,8.605157068912739e-4
0.38,32,1,upper_tail_only,-2.08(neg_to_pos),-47.12130188291845,9.178527766333655e-4
0.38,34,1,upper_tail_only,-2.08(neg_to_pos),-47.12130149311838,9.751860180431393e-4
0.38,36,1,upper_tail_only,-2.08(neg_to_pos),-47.121301146629285,0.0010325154315038443
0.38,38,1,upper_tail_only,-2.08(neg_to_pos),-47.121300836612605,0.0010898410173989515
0.38,40,1,upper_tail_only,-2.08(neg_to_pos),-47.1213005575975,0.0011471627761117098
0.38,42,1,upper_tail_only,-2.08(neg_to_pos),-47.12130030515518,0.0012044807080255904
0.38,44,1,upper_tail_only,-2.08(neg_to_pos),-47.121300075662106,0.001261794813523398
0.38,46,1,upper_tail_only,-2.09(neg_to_pos),-47.12129986612489,0.001319105092988604
0.38,48,1,upper_tail_only,-2.09(neg_to_pos),-47.12129967404907,0.0013764115468042348
0.38,50,1,upper_tail_only,-2.09(neg_to_pos),-47.12129949733927,0.0014337141753530958
0.38,52,1,upper_tail_only,-2.09(neg_to_pos),-47.121299334222506,0.0014910129790186577
0.38,54,1,upper_tail_only,-2.09(neg_to_pos),-47.121299183188434,0.0015483079581835035
0.38,56,1,upper_tail_only,-2.09(neg_to_pos),-47.12129904294248,0.0016055991132306602
0.38,58,1,upper_tail_only,-2.09(neg_to_pos),-47.12129891236865,0.0016628864445429326
0.38,60,1,upper_tail_only,-2.09(neg_to_pos),-47.12129879049972,0.0017201699525031255
0.38,62,1,upper_tail_only,-2.09(neg_to_pos),-47.12129867649329,0.001777449637493822
0.38,64,1,upper_tail_only,-2.09(neg_to_pos),-47.12129856961224,0.001834725499898049
0.38,66,1,upper_tail_only,-2.09(neg_to_pos),-47.121298469208824,0.001891997540098389
0.38,68,1,upper_tail_only,-2.09(neg_to_pos),-47.12129837471148,0.0019492657584769812
0.38,70,1,upper_tail_only,-2.09(neg_to_pos),-47.121298285613975,0.0020065301554170745
0.38,72,1,upper_tail_only,-2.09(neg_to_pos),-47.121298201466324,0.0020637907313005854
0.38,74,1,upper_tail_only,-2.09(neg_to_pos),-47.121298121867184,0.002121047486510097
0.38,76,1,upper_tail_only,-2.09(neg_to_pos),-47.12129804645747,0.00217830042142797
0.38,78,1,upper_tail_only,-2.09(neg_to_pos),-47.12129797491491,0.0022355495364367872
0.38,80,1,upper_tail_only,-2.09(neg_to_pos),-47.12129790694947,0.0022927948319186875
0.38,82,1,upper_tail_only,-2.09(neg_to_pos),-47.12129784229941,0.0023500363082558096
0.38,84,1,upper_tail_only,-2.09(neg_to_pos),-47.12129778072793,0.002407273965830292
0.38,86,1,upper_tail_only,-2.09(neg_to_pos),-47.12129772202023,0.002464507805024496
0.38,88,1,upper_tail_only,-2.09(neg_to_pos),-47.12129766598106,0.0025217378262203383
0.38,90,1,upper_tail_only,-2.09(neg_to_pos),-47.121297612432514,0.002578964029799735
0.38,92,1,upper_tail_only,-2.09(neg_to_pos),-47.12129756121217,0.0026361864161450477
0.38,94,1,upper_tail_only,-2.09(neg_to_pos),-47.1212975121714,0.0026934049856377484
0.38,96,1,upper_tail_only,-2.09(neg_to_pos),-47.121297465174,0.0027506197386601983
0.38,98,1,upper_tail_only,-2.09(neg_to_pos),-47.12129742009486,0.0028078306755936477
0.38,100,1,upper_tail_only,-2.09(neg_to_pos),-47.12129737681888,0.0028650377968204577
0.38,102,1,upper_tail_only,-2.09(neg_to_pos),-47.12129733524,0.0029222411027218786
0.38,104,1,upper_tail_only,-2.09(neg_to_pos),-47.121297295260305,0.0029794405936798274
0.38,106,1,upper_tail_only,-2.09(neg_to_pos),-47.12129725678927,0.0030366362700757765
0.38,108,1,upper_tail_only,-2.09(neg_to_pos),-47.12129721974309,0.0030938281322916428
0.38,110,1,upper_tail_only,-2.09(neg_to_pos),-47.121297184044046,0.0031510161807084547
0.38,112,1,upper_tail_only,-2.09(neg_to_pos),-47.12129714961996,0.003208200415707907
0.38,114,1,upper_tail_only,-2.09(neg_to_pos),-47.12129711640374,0.003265380837671472
0.38,116,1,upper_tail_only,-2.09(neg_to_pos),-47.1212970843329,0.003322557446980623
0.38,118,1,upper_tail_only,-2.09(neg_to_pos),-47.12129705334921,0.003379730244016388
0.38,120,1,upper_tail_only,-2.09(neg_to_pos),-47.12129702339831,0.0034368992291600176
0.38,122,1,upper_tail_only,-2.09(neg_to_pos),-47.1212969944294,0.0034940644027932066
0.38,124,1,upper_tail_only,-2.09(neg_to_pos),-47.12129696639498,0.0035512257652965395
0.38,126,1,upper_tail_only,-2.09(neg_to_pos),-47.121296939250534,0.003608383317051489
0.38,128,1,upper_tail_only,-2.09(neg_to_pos),-47.12129691295435,0.0036655370584388614
0.38,130,1,upper_tail_only,-2.09(neg_to_pos),-47.12129688746728,0.0037226869898399073
0.38,132,1,upper_tail_only,-2.09(neg_to_pos),-47.121296862752544,0.0037798331116354333
0.38,134,1,upper_tail_only,-2.09(neg_to_pos),-47.121296838775564,0.003836975424206468
0.38,136,1,upper_tail_only,-2.09(neg_to_pos),-47.12129681550378,0.0038941139279338177
0.38,138,1,upper_tail_only,-2.09(neg_to_pos),-47.121296792906556,0.003951248623198067
0.38,140,1,upper_tail_only,-2.09(neg_to_pos),-47.121296770954956,0.0040083795103804665
0.38,142,1,upper_tail_only,-2.09(neg_to_pos),-47.121296749621706,0.004065506589861156
0.38,144,1,upper_tail_only,-2.09(neg_to_pos),-47.121296728881056,0.0041226298620213875
0.38,146,1,upper_tail_only,-2.09(neg_to_pos),-47.121296708708634,0.0041797493272413
0.38,148,1,upper_tail_only,-2.09(neg_to_pos),-47.12129668908142,0.004236864985901478
0.38,150,1,upper_tail_only,-2.09(neg_to_pos),-47.12129666997759,0.004293976838382729
0.38,152,1,upper_tail_only,-2.09(neg_to_pos),-47.1212966513765,0.004351084885065193
0.38,154,1,upper_tail_only,-2.09(neg_to_pos),-47.121296633258545,0.004408189126329454
0.38,156,1,upper_tail_only,-2.09(neg_to_pos),-47.12129661560516,0.004465289562555652
0.38,158,1,upper_tail_only,-2.09(neg_to_pos),-47.12129659839869,0.004522386194124373
0.38,160,1,upper_tail_only,-2.09(neg_to_pos),-47.12129658162239,0.0045794790214157555
0.38,162,1,upper_tail_only,-2.09(neg_to_pos),-47.12129656526031,0.004636568044809941
0.38,164,1,upper_tail_only,-2.09(neg_to_pos),-47.12129654929731,0.00469365326468707
0.38,166,1,upper_tail_only,-2.09(neg_to_pos),-47.12129653371896,0.004750734681427282
0.38,168,1,upper_tail_only,-2.10(neg_to_pos),-47.12129651851152,0.004807812295410718
0.38,170,1,upper_tail_only,-2.10(neg_to_pos),-47.12129650366191,0.004864886107017297
0.38,172,1,upper_tail_only,-2.10(neg_to_pos),-47.12129648915763,0.004921956116626713
0.38,174,1,upper_tail_only,-2.10(neg_to_pos),-47.121296474986785,0.004979022324619331
0.38,176,1,upper_tail_only,-2.10(neg_to_pos),-47.12129646113801,0.005036084731374624
0.38,178,1,upper_tail_only,-2.10(neg_to_pos),-47.121296447600436,0.00509314333727251
0.38,180,1,upper_tail_only,-2.10(neg_to_pos),-47.1212964343637,0.005150198142692908
0.38,182,1,upper_tail_only,-2.10(neg_to_pos),-47.121296421417874,0.005207249148015292
0.38,184,1,upper_tail_only,-2.10(neg_to_pos),-47.12129640875349,0.005264296353619358
0.38,186,1,upper_tail_only,-2.10(neg_to_pos),-47.12129639636145,0.00532133975988458
0.38,188,1,upper_tail_only,-2.10(neg_to_pos),-47.12129638423308,0.0053783793671906555
0.38,190,1,upper_tail_only,-2.10(neg_to_pos),-47.12129637236003,0.005435415175917058
0.38,192,1,upper_tail_only,-2.10(neg_to_pos),-47.12129636073434,0.005492447186443261
0.38,194,1,upper_tail_only,-2.10(neg_to_pos),-47.121296349348356,0.005549475399148518
0.38,196,1,upper_tail_only,-2.10(neg_to_pos),-47.12129633819474,0.005606499814412302
0.38,198,1,upper_tail_only,-2.10(neg_to_pos),-47.12129632726645,0.005663520432613645
0.38,200,1,upper_tail_only,-2.10(neg_to_pos),-47.12129631655672,0.005720537254132241
0.39,2,1,upper_tail_only,-1.59(neg_to_pos),-52.62787099952061,5.739454077158257e-5
0.39,4,1,upper_tail_only,-1.84(neg_to_pos),-52.627817991221065,1.1478524745345275e-4
0.39,6,1,upper_tail_only,-1.90(neg_to_pos),-52.62780032106104,1.7217212042996977e-4
0.39,8,1,upper_tail_only,-1.93(neg_to_pos),-52.62779148584473,2.2955516008504873e-4
0.39,10,1,upper_tail_only,-1.95(neg_to_pos),-52.627786184671336,2.8693436680304885e-4
0.39,12,1,upper_tail_only,-1.96(neg_to_pos),-52.62778265053757,3.443097409676632e-4
0.39,14,1,upper_tail_only,-1.97(neg_to_pos),-52.6277801261474,4.0168128296302896e-4
0.39,16,1,upper_tail_only,-1.98(neg_to_pos),-52.62777823284991,4.590489931728392e-4
0.39,18,1,upper_tail_only,-1.98(neg_to_pos),-52.62777676028231,5.164128719814531e-4
0.39,20,1,upper_tail_only,-1.99(neg_to_pos),-52.62777558222641,5.737729197723418e-4
0.39,22,1,upper_tail_only,-1.99(neg_to_pos),-52.62777461836129,6.311291369291983e-4
0.39,24,1,upper_tail_only,-1.99(neg_to_pos),-52.62777381513954,6.884815238359376e-4
0.39,26,1,upper_tail_only,-1.99(neg_to_pos),-52.627773135489775,7.45830080876031e-4
0.39,28,1,upper_tail_only,-1.99(neg_to_pos),-52.6277725529324,8.031748084333934e-4
0.39,30,1,upper_tail_only,-2.00(neg_to_pos),-52.62777204804903,8.605157068912739e-4
0.39,32,1,upper_tail_only,-2.00(neg_to_pos),-52.627771606275836,9.178527766333655e-4
0.39,34,1,upper_tail_only,-2.00(neg_to_pos),-52.627771216475765,9.751860180431393e-4
0.39,36,1,upper_tail_only,-2.00(neg_to_pos),-52.62777086998667,0.0010325154315038443
0.39,38,1,upper_tail_only,-2.00(neg_to_pos),-52.62777055996999,0.0010898410173989515
0.39,40,1,upper_tail_only,-2.00(neg_to_pos),-52.627770280954884,0.0011471627761117098
0.39,42,1,upper_tail_only,-2.00(neg_to_pos),-52.627770028512565,0.0012044807080255904
0.39,44,1,upper_tail_only,-2.00(neg_to_pos),-52.62776979901949,0.001261794813523398
0.39,46,1,upper_tail_only,-2.00(neg_to_pos),-52.62776958948228,0.001319105092988604
0.39,48,1,upper_tail_only,-2.00(neg_to_pos),-52.62776939740645,0.0013764115468042348
0.39,50,1,upper_tail_only,-2.01(neg_to_pos),-52.627769220696656,0.0014337141753530958
0.39,52,1,upper_tail_only,-2.01(neg_to_pos),-52.62776905757989,0.0014910129790186577
0.39,54,1,upper_tail_only,-2.01(neg_to_pos),-52.62776890654582,0.0015483079581835035
0.39,56,1,upper_tail_only,-2.01(neg_to_pos),-52.627768766299866,0.0016055991132306602
0.39,58,1,upper_tail_only,-2.01(neg_to_pos),-52.627768635726035,0.0016628864445429326
0.39,60,1,upper_tail_only,-2.01(neg_to_pos),-52.627768513857106,0.0017201699525031255
0.39,62,1,upper_tail_only,-2.01(neg_to_pos),-52.62776839985067,0.001777449637493822
0.39,64,1,upper_tail_only,-2.01(neg_to_pos),-52.62776829296963,0.001834725499898049
0.39,66,1,upper_tail_only,-2.01(neg_to_pos),-52.62776819256621,0.001891997540098389
0.39,68,1,upper_tail_only,-2.01(neg_to_pos),-52.62776809806886,0.0019492657584769812
0.39,70,1,upper_tail_only,-2.01(neg_to_pos),-52.62776800897136,0.0020065301554170745
0.39,72,1,upper_tail_only,-2.01(neg_to_pos),-52.62776792482371,0.0020637907313005854
0.39,74,1,upper_tail_only,-2.01(neg_to_pos),-52.62776784522457,0.002121047486510097
0.39,76,1,upper_tail_only,-2.01(neg_to_pos),-52.62776776981485,0.00217830042142797
0.39,78,1,upper_tail_only,-2.01(neg_to_pos),-52.627767698272294,0.0022355495364367872
0.39,80,1,upper_tail_only,-2.01(neg_to_pos),-52.627767630306856,0.0022927948319186875
0.39,82,1,upper_tail_only,-2.01(neg_to_pos),-52.6277675656568,0.0023500363082558096
0.39,84,1,upper_tail_only,-2.01(neg_to_pos),-52.62776750408531,0.002407273965830292
0.39,86,1,upper_tail_only,-2.01(neg_to_pos),-52.627767445377614,0.002464507805024496
0.39,88,1,upper_tail_only,-2.01(neg_to_pos),-52.627767389338445,0.0025217378262203383
0.39,90,1,upper_tail_only,-2.01(neg_to_pos),-52.6277673357899,0.002578964029799735
0.39,92,1,upper_tail_only,-2.01(neg_to_pos),-52.62776728456955,0.0026361864161450477
0.39,94,1,upper_tail_only,-2.01(neg_to_pos),-52.627767235528786,0.0026934049856377484
0.39,96,1,upper_tail_only,-2.01(neg_to_pos),-52.62776718853139,0.0027506197386601983
0.39,98,1,upper_tail_only,-2.01(neg_to_pos),-52.627767143452246,0.0028078306755936477
0.39,100,1,upper_tail_only,-2.01(neg_to_pos),-52.627767100176264,0.0028650377968204577
0.39,102,1,upper_tail_only,-2.01(neg_to_pos),-52.627767058597385,0.0029222411027218786
0.39,104,1,upper_tail_only,-2.01(neg_to_pos),-52.62776701861769,0.0029794405936798274
0.39,106,1,upper_tail_only,-2.01(neg_to_pos),-52.62776698014665,0.0030366362700757765
0.39,108,1,upper_tail_only,-2.01(neg_to_pos),-52.627766943100475,0.0030938281322916428
0.39,110,1,upper_tail_only,-2.01(neg_to_pos),-52.62776690740143,0.0031510161807084547
0.39,112,1,upper_tail_only,-2.01(neg_to_pos),-52.62776687297735,0.003208200415707907
0.39,114,1,upper_tail_only,-2.01(neg_to_pos),-52.62776683976112,0.003265380837671472
0.39,116,1,upper_tail_only,-2.01(neg_to_pos),-52.627766807690286,0.003322557446980623
0.39,118,1,upper_tail_only,-2.01(neg_to_pos),-52.62776677670659,0.003379730244016388
0.39,120,1,upper_tail_only,-2.01(neg_to_pos),-52.6277667467557,0.0034368992291600176
0.39,122,1,upper_tail_only,-2.01(neg_to_pos),-52.627766717786784,0.0034940644027932066
0.39,124,1,upper_tail_only,-2.01(neg_to_pos),-52.62776668975236,0.0035512257652965395
0.39,126,1,upper_tail_only,-2.01(neg_to_pos),-52.62776666260792,0.003608383317051489
0.39,128,1,upper_tail_only,-2.01(neg_to_pos),-52.62776663631173,0.0036655370584388614
0.39,130,1,upper_tail_only,-2.01(neg_to_pos),-52.627766610824665,0.0037226869898399073
0.39,132,1,upper_tail_only,-2.01(neg_to_pos),-52.62776658610993,0.0037798331116354333
0.39,134,1,upper_tail_only,-2.01(neg_to_pos),-52.62776656213295,0.003836975424206468
0.39,136,1,upper_tail_only,-2.01(neg_to_pos),-52.62776653886117,0.0038941139279338177
0.39,138,1,upper_tail_only,-2.01(neg_to_pos),-52.62776651626394,0.003951248623198067
0.39,140,1,upper_tail_only,-2.01(neg_to_pos),-52.62776649431234,0.0040083795103804665
0.39,142,1,upper_tail_only,-2.01(neg_to_pos),-52.62776647297909,0.004065506589861156
0.39,144,1,upper_tail_only,-2.01(neg_to_pos),-52.62776645223844,0.0041226298620213875
0.39,146,1,upper_tail_only,-2.01(neg_to_pos),-52.62776643206602,0.0041797493272413
0.39,148,1,upper_tail_only,-2.01(neg_to_pos),-52.6277664124388,0.004236864985901478
0.39,150,1,upper_tail_only,-2.01(neg_to_pos),-52.62776639333497,0.004293976838382729
0.39,152,1,upper_tail_only,-2.01(neg_to_pos),-52.62776637473388,0.004351084885065193
0.39,154,1,upper_tail_only,-2.01(neg_to_pos),-52.62776635661593,0.004408189126329454
0.39,156,1,upper_tail_only,-2.01(neg_to_pos),-52.627766338962545,0.004465289562555652
0.39,158,1,upper_tail_only,-2.01(neg_to_pos),-52.62776632175608,0.004522386194124373
0.39,160,1,upper_tail_only,-2.01(neg_to_pos),-52.62776630497977,0.0045794790214157555
0.39,162,1,upper_tail_only,-2.01(neg_to_pos),-52.62776628861769,0.004636568044809941
0.39,164,1,upper_tail_only,-2.01(neg_to_pos),-52.627766272654696,0.00469365326468707
0.39,166,1,upper_tail_only,-2.01(neg_to_pos),-52.627766257076345,0.004750734681427282
0.39,168,1,upper_tail_only,-2.01(neg_to_pos),-52.627766241868905,0.004807812295410718
0.39,170,1,upper_tail_only,-2.01(neg_to_pos),-52.62776622701929,0.004864886107017297
0.39,172,1,upper_tail_only,-2.01(neg_to_pos),-52.62776621251501,0.004921956116626713
0.39,174,1,upper_tail_only,-2.01(neg_to_pos),-52.62776619834417,0.004979022324619331
0.39,176,1,upper_tail_only,-2.01(neg_to_pos),-52.62776618449539,0.005036084731374624
0.39,178,1,upper_tail_only,-2.01(neg_to_pos),-52.62776617095782,0.00509314333727251
0.39,180,1,upper_tail_only,-2.01(neg_to_pos),-52.627766157721084,0.005150198142692908
0.39,182,1,upper_tail_only,-2.01(neg_to_pos),-52.62776614477526,0.005207249148015292
0.39,184,1,upper_tail_only,-2.02(neg_to_pos),-52.62776613211087,0.005264296353619358
0.39,186,1,upper_tail_only,-2.02(neg_to_pos),-52.627766119718835,0.00532133975988458
0.39,188,1,upper_tail_only,-2.02(neg_to_pos),-52.62776610759046,0.0053783793671906555
0.39,190,1,upper_tail_only,-2.02(neg_to_pos),-52.62776609571741,0.005435415175917058
0.39,192,1,upper_tail_only,-2.02(neg_to_pos),-52.627766084091725,0.005492447186443261
0.39,194,1,upper_tail_only,-2.02(neg_to_pos),-52.62776607270574,0.005549475399148518
0.39,196,1,upper_tail_only,-2.02(neg_to_pos),-52.62776606155212,0.005606499814412302
0.39,198,1,upper_tail_only,-2.02(neg_to_pos),-52.62776605062383,0.005663520432613645
0.39,200,1,upper_tail_only,-2.02(neg_to_pos),-52.62776603991411,0.005720537254132241
0.4,2,1,upper_tail_only,-1.48(neg_to_pos),-58.74880924747844,5.739454077158257e-5
0.4,4,1,upper_tail_only,-1.75(neg_to_pos),-58.748756239178896,1.1478524745345275e-4
0.4,6,1,upper_tail_only,-1.82(neg_to_pos),-58.74873856901887,1.7217212042996977e-4
0.4,8,1,upper_tail_only,-1.85(neg_to_pos),-58.74872973380256,2.2955516008504873e-4
0.4,10,1,upper_tail_only,-1.87(neg_to_pos),-58.74872443262917,2.8693436680304885e-4
0.4,12,1,upper_tail_only,-1.88(neg_to_pos),-58.7487208984954,3.443097409676632e-4
0.4,14,1,upper_tail_only,-1.89(neg_to_pos),-58.74871837410523,4.0168128296302896e-4
0.4,16,1,upper_tail_only,-1.90(neg_to_pos),-58.748716480807744,4.590489931728392e-4
0.4,18,1,upper_tail_only,-1.90(neg_to_pos),-58.74871500824014,5.164128719814531e-4
0.4,20,1,upper_tail_only,-1.91(neg_to_pos),-58.74871383018424,5.737729197723418e-4
0.4,22,1,upper_tail_only,-1.91(neg_to_pos),-58.748712866319124,6.311291369291983e-4
0.4,24,1,upper_tail_only,-1.91(neg_to_pos),-58.74871206309737,6.884815238359376e-4
0.4,26,1,upper_tail_only,-1.91(neg_to_pos),-58.748711383447606,7.45830080876031e-4
0.4,28,1,upper_tail_only,-1.92(neg_to_pos),-58.74871080089024,8.031748084333934e-4
0.4,30,1,upper_tail_only,-1.92(neg_to_pos),-58.74871029600686,8.605157068912739e-4
0.4,32,1,upper_tail_only,-1.92(neg_to_pos),-58.74870985423367,9.178527766333655e-4
0.4,34,1,upper_tail_only,-1.92(neg_to_pos),-58.748709464433595,9.751860180431393e-4
0.4,36,1,upper_tail_only,-1.92(neg_to_pos),-58.7487091179445,0.0010325154315038443
0.4,38,1,upper_tail_only,-1.92(neg_to_pos),-58.74870880792782,0.0010898410173989515
0.4,40,1,upper_tail_only,-1.92(neg_to_pos),-58.748708528912715,0.0011471627761117098
0.4,42,1,upper_tail_only,-1.93(neg_to_pos),-58.748708276470396,0.0012044807080255904
0.4,44,1,upper_tail_only,-1.93(neg_to_pos),-58.74870804697732,0.001261794813523398
0.4,46,1,upper_tail_only,-1.93(neg_to_pos),-58.74870783744011,0.001319105092988604
0.4,48,1,upper_tail_only,-1.93(neg_to_pos),-58.74870764536428,0.0013764115468042348
0.4,50,1,upper_tail_only,-1.93(neg_to_pos),-58.74870746865449,0.0014337141753530958
0.4,52,1,upper_tail_only,-1.93(neg_to_pos),-58.74870730553772,0.0014910129790186577
0.4,54,1,upper_tail_only,-1.93(neg_to_pos),-58.74870715450365,0.0015483079581835035
0.4,56,1,upper_tail_only,-1.93(neg_to_pos),-58.7487070142577,0.0016055991132306602
0.4,58,1,upper_tail_only,-1.93(neg_to_pos),-58.748706883683866,0.0016628864445429326
0.4,60,1,upper_tail_only,-1.93(neg_to_pos),-58.74870676181494,0.0017201699525031255
0.4,62,1,upper_tail_only,-1.93(neg_to_pos),-58.748706647808504,0.001777449637493822
0.4,64,1,upper_tail_only,-1.93(neg_to_pos),-58.74870654092746,0.001834725499898049
0.4,66,1,upper_tail_only,-1.93(neg_to_pos),-58.74870644052404,0.001891997540098389
0.4,68,1,upper_tail_only,-1.93(neg_to_pos),-58.748706346026694,0.0019492657584769812
0.4,70,1,upper_tail_only,-1.93(neg_to_pos),-58.74870625692919,0.0020065301554170745
0.4,72,1,upper_tail_only,-1.93(neg_to_pos),-58.74870617278154,0.0020637907313005854
0.4,74,1,upper_tail_only,-1.93(neg_to_pos),-58.7487060931824,0.002121047486510097
0.4,76,1,upper_tail_only,-1.93(neg_to_pos),-58.74870601777268,0.00217830042142797
0.4,78,1,upper_tail_only,-1.93(neg_to_pos),-58.748705946230125,0.0022355495364367872
0.4,80,1,upper_tail_only,-1.93(neg_to_pos),-58.74870587826469,0.0022927948319186875
0.4,82,1,upper_tail_only,-1.93(neg_to_pos),-58.748705813614635,0.0023500363082558096
0.4,84,1,upper_tail_only,-1.93(neg_to_pos),-58.74870575204314,0.002407273965830292
0.4,86,1,upper_tail_only,-1.93(neg_to_pos),-58.748705693335445,0.002464507805024496
0.4,88,1,upper_tail_only,-1.93(neg_to_pos),-58.748705637296275,0.0025217378262203383
0.4,90,1,upper_tail_only,-1.93(neg_to_pos),-58.748705583747736,0.002578964029799735
0.4,92,1,upper_tail_only,-1.93(neg_to_pos),-58.74870553252738,0.0026361864161450477
0.4,94,1,upper_tail_only,-1.93(neg_to_pos),-58.74870548348662,0.0026934049856377484
0.4,96,1,upper_tail_only,-1.93(neg_to_pos),-58.74870543648922,0.0027506197386601983
0.4,98,1,upper_tail_only,-1.93(neg_to_pos),-58.74870539141008,0.0028078306755936477
0.4,100,1,upper_tail_only,-1.94(neg_to_pos),-58.748705348134095,0.0028650377968204577
0.4,102,1,upper_tail_only,-1.94(neg_to_pos),-58.748705306555216,0.0029222411027218786
0.4,104,1,upper_tail_only,-1.94(neg_to_pos),-58.74870526657551,0.0029794405936798274
0.4,106,1,upper_tail_only,-1.94(neg_to_pos),-58.748705228104484,0.0030366362700757765
0.4,108,1,upper_tail_only,-1.94(neg_to_pos),-58.748705191058306,0.0030938281322916428
0.4,110,1,upper_tail_only,-1.94(neg_to_pos),-58.74870515535926,0.0031510161807084547
0.4,112,1,upper_tail_only,-1.94(neg_to_pos),-58.74870512093517,0.003208200415707907
0.4,114,1,upper_tail_only,-1.94(neg_to_pos),-58.74870508771895,0.003265380837671472
0.4,116,1,upper_tail_only,-1.94(neg_to_pos),-58.74870505564812,0.003322557446980623
0.4,118,1,upper_tail_only,-1.94(neg_to_pos),-58.748705024664424,0.003379730244016388
0.4,120,1,upper_tail_only,-1.94(neg_to_pos),-58.74870499471352,0.0034368992291600176
0.4,122,1,upper_tail_only,-1.94(neg_to_pos),-58.74870496574462,0.0034940644027932066
