delta,S,nu_min,H_at_nu_min,H_at_minus_10,H_at_plus_10,H_left_boundary,H_right_boundary
0.16,132,NA,NA,-2.377308569845732,0.0037798331116354333,NA,0.39650665496680926
0.16,137,NA,NA,-2.377308511215884,0.003922681751600043,NA,0.3965153540535642
0.16,142,NA,NA,-2.377308456714895,0.004065506589861156,NA,0.3965234406075835
0.16,147,NA,NA,-2.377308405921453,0.0042083076323675694,NA,0.3965309771244194
0.16,152,NA,NA,-2.377308358469682,0.004351084885065193,NA,0.3965380178775173
0.16,157,NA,NA,-2.377308314040315,0.004493838353898605,NA,0.39654461022731446
0.16,162,NA,NA,-2.377308272353499,0.004636568044809941,NA,0.3965507956879417
0.16,167,NA,NA,-2.3773082331628976,0.004779273963739783,NA,0.39655661080232285
0.16,172,NA,NA,-2.377308196250818,0.004921956116626713,NA,0.3965620878646563
0.16,177,NA,NA,-2.377308161424165,0.005064614509407095,NA,0.3965672555204569
0.16,182,NA,NA,-2.377308128511063,0.005207249148015292,NA,0.39657213926769685
0.16,187,NA,NA,-2.377308097358019,0.005349860038383891,NA,0.39657676187755975
0.16,192,NA,NA,-2.3773080678275287,0.005492447186443261,NA,0.3965811437494571
0.16,197,NA,NA,-2.3773080397960467,0.005635010598122214,NA,0.39658530321198704
0.17,2,NA,NA,-2.9280696841716383,5.739454077158257e-5,NA,0.25365921923513834
0.17,7,NA,NA,-2.927993957028162,2.0086411939868043e-4,NA,0.26476795131398
0.17,12,NA,NA,-2.9279813351885973,3.443097409676632e-4,NA,0.2666335145390297
0.17,17,NA,NA,-2.927976137906643,4.8773141147839816e-4,NA,0.26740286867697893
0.17,22,NA,NA,-2.9279733030123256,6.311291369289762e-4,NA,0.26782280728716135
0.17,27,NA,NA,-2.927971518074068,7.74502923316156e-4,NA,0.2680873185140107
0.17,32,NA,NA,-2.927970290926865,9.178527766333655e-4,NA,0.26826921726685216
0.17,37,NA,NA,-2.9279693954399617,0.0010611787028731445,NA,0.2684019785185128
0.17,42,NA,NA,-2.9279687131635987,0.0012044807080255904,NA,0.2685031437269618
0.17,47,NA,NA,-2.9279681760520386,0.00134775879807858,NA,0.2685827928076905
0.17,52,NA,NA,-2.927967742230918,0.0014910129790186577,NA,0.26864713015066854
0.17,57,NA,NA,-2.9279673845186007,0.0016342432568297038,NA,0.2687001838662266
0.17,62,NA,NA,-2.9279670845017045,0.001777449637494044,NA,0.26874468305801047
0.17,67,NA,NA,-2.9279668292633665,0.0019206321269913396,NA,0.2687825423945007
0.17,72,NA,NA,-2.927966609474737,0.0020637907313003634,NA,0.26881514482708324
0.17,77,NA,NA,-2.9279664182300396,0.002206925456397224,NA,0.268843514184415
0.17,82,NA,NA,-2.927966250307831,0.0023500363082555875,NA,0.26886842463660887
0.17,87,NA,NA,-2.927966101686998,0.0024931232928482316,NA,0.2688904724210981
0.17,92,NA,NA,-2.927965969220583,0.0026361864161450477,NA,0.2689101241842802
0.17,97,NA,NA,-2.9279658504104806,0.0027792256841141505,NA,0.2689277503749663
0.17,102,NA,NA,-2.927965743248414,0.0029222411027218786,NA,0.2689436488179844
0.17,107,NA,NA,-2.9279656461014825,0.00306523267793235,NA,0.2689580616795002
0.17,112,NA,NA,-2.927965557628374,0.003208200415707907,NA,0.26897118788878993
0.17,117,NA,NA,-2.927965476717062,0.00335114432200867,NA,0.26898319237544843
0.17,122,NA,NA,-2.927965402437818,0.0034940644027932066,NA,0.26899421303549076
0.17,127,NA,NA,-2.927965334007328,0.003636960664017419,NA,0.2690043660521555
0.17,132,NA,NA,-2.9279652707609602,0.0037798331116354333,NA,0.2690137500076024
0.17,137,NA,NA,-2.927965212131112,0.003922681751600043,NA,0.26902244909435735
0.17,142,NA,NA,-2.927965157630123,0.004065506589861156,NA,0.26903053564837665
0.17,147,NA,NA,-2.927965106836681,0.0042083076323675694,NA,0.2690380721652126
0.17,152,NA,NA,-2.9279650593849103,0.004351084885065193,NA,0.26904511291831046
0.17,157,NA,NA,-2.927965014955543,0.004493838353898605,NA,0.2690517052681076
0.17,162,NA,NA,-2.927964973268727,0.004636568044809941,NA,0.26905789072873487
0.17,167,NA,NA,-2.9279649340781257,0.004779273963739783,NA,0.269063705843116
0.17,172,NA,NA,-2.927964897166046,0.004921956116626713,NA,0.26906918290544946
0.17,177,NA,NA,-2.927964862339393,0.005064614509407095,NA,0.26907435056125006
0.17,182,NA,NA,-2.927964829426291,0.005207249148015292,NA,0.26907923430849
0.17,187,NA,NA,-2.9279647982732473,0.005349860038383891,NA,0.2690838569183529
0.17,192,NA,NA,-2.927964768742757,0.005492447186443261,NA,0.26908823879025023
0.17,197,NA,NA,-2.9279647407112748,0.005635010598122214,NA,0.2690923982527802
0.18000000000000002,2,NA,NA,-3.5388532543905713,5.739454077158257e-5,NA,0.11891435326475763
0.18000000000000002,7,NA,NA,-3.538777527247095,2.0086411939868043e-4,NA,0.1300230853435993
0.18000000000000002,12,NA,NA,-3.5387649054075303,3.443097409676632e-4,NA,0.13188864856864901
0.18000000000000002,17,NA,NA,-3.538759708125576,4.8773141147839816e-4,NA,0.13265800270659822
0.18000000000000002,22,NA,NA,-3.5387568732312586,6.311291369289762e-4,NA,0.13307794131678063
0.18000000000000002,27,NA,NA,-3.538755088293001,7.74502923316156e-4,NA,0.13334245254362997
0.18000000000000002,32,NA,NA,-3.538753861145798,9.178527766333655e-4,NA,0.13352435129647144
0.18000000000000002,37,NA,NA,-3.5387529656588947,0.0010611787028731445,NA,0.13365711254813206
0.18000000000000002,42,NA,NA,-3.538752283382532,0.0012044807080255904,NA,0.1337582777565811
0.18000000000000002,47,NA,NA,-3.5387517462709717,0.00134775879807858,NA,0.13383792683730977
0.18000000000000002,52,NA,NA,-3.538751312449851,0.0014910129790186577,NA,0.13390226418028783
0.18000000000000002,57,NA,NA,-3.5387509547375338,0.0016342432568297038,NA,0.13395531789584592
0.18000000000000002,62,NA,NA,-3.5387506547206375,0.001777449637494044,NA,0.13399981708762976
0.18000000000000002,67,NA,NA,-3.5387503994822995,0.0019206321269913396,NA,0.13403767642412
0.18000000000000002,72,NA,NA,-3.53875017969367,0.0020637907313003634,NA,0.13407027885670253
0.18000000000000002,77,NA,NA,-3.5387499884489726,0.002206925456397224,NA,0.13409864821403428
0.18000000000000002,82,NA,NA,-3.538749820526764,0.0023500363082555875,NA,0.13412355866622816
0.18000000000000002,87,NA,NA,-3.538749671905931,0.0024931232928482316,NA,0.13414560645071738
0.18000000000000002,92,NA,NA,-3.538749539439516,0.0026361864161450477,NA,0.13416525821389946
0.18000000000000002,97,NA,NA,-3.5387494206294137,0.0027792256841141505,NA,0.1341828844045856
0.18000000000000002,102,NA,NA,-3.538749313467347,0.0029222411027218786,NA,0.13419878284760367
0.18000000000000002,107,NA,NA,-3.5387492163204155,0.00306523267793235,NA,0.1342131957091195
0.18000000000000002,112,NA,NA,-3.538749127847307,0.003208200415707907,NA,0.13422632191840922
0.18000000000000002,117,NA,NA,-3.5387490469359952,0.00335114432200867,NA,0.13423832640506772
0.18000000000000002,122,NA,NA,-3.538748972656751,0.0034940644027932066,NA,0.13424934706511005
0.18000000000000002,127,NA,NA,-3.538748904226261,0.003636960664017419,NA,0.13425950008177479
0.18000000000000002,132,NA,NA,-3.5387488409798933,0.0037798331116354333,NA,0.1342688840372217
0.18000000000000002,137,NA,NA,-3.538748782350045,0.003922681751600043,NA,0.13427758312397664
0.18000000000000002,142,NA,NA,-3.538748727849056,0.004065506589861156,NA,0.13428566967799593
0.18000000000000002,147,NA,NA,-3.5387486770556142,0.0042083076323675694,NA,0.13429320619483187
0.18000000000000002,152,NA,NA,-3.5387486296038433,0.004351084885065193,NA,0.13430024694792975
0.18000000000000002,157,NA,NA,-3.538748585174476,0.004493838353898605,NA,0.1343068392977269
0.18000000000000002,162,NA,NA,-3.53874854348766,0.004636568044809941,NA,0.13431302475835416
0.18000000000000002,167,NA,NA,-3.538748504297059,0.004779273963739783,NA,0.1343188398727353
0.18000000000000002,172,NA,NA,-3.538748467384979,0.004921956116626713,NA,0.13432431693506874
0.18000000000000002,177,NA,NA,-3.538748432558326,0.005064614509407095,NA,0.13432948459086935
0.18000000000000002,182,NA,NA,-3.538748399645224,0.005207249148015292,NA,0.1343343683381093
0.18000000000000002,187,NA,NA,-3.5387483684921803,0.005349860038383891,NA,0.1343389909479722
0.18000000000000002,192,NA,NA,-3.53874833896169,0.005492447186443261,NA,0.13434337281986952
0.18000000000000002,197,NA,NA,-3.538748310930208,0.005635010598122214,NA,0.13434753228239948
0.19,2,NA,NA,-4.216395532238218,5.739454077158257e-5,NA,-0.023508336855253997
0.19,7,NA,NA,-4.2163198050947415,2.0086411939868043e-4,NA,-0.012399604776412332
0.19,12,NA,NA,-4.216307183255177,3.443097409676632e-4,NA,-0.010534041551362616
0.19,17,NA,NA,-4.216301985973223,4.8773141147839816e-4,NA,-0.009764687413413409
0.19,22,NA,NA,-4.216299151078905,6.311291369289762e-4,NA,-0.009344748803230996
0.19,27,NA,NA,-4.2162973661406475,7.74502923316156e-4,NA,-0.009080237576381656
0.19,32,NA,NA,-4.216296138993445,9.178527766333655e-4,NA,-0.008898338823540186
0.19,37,NA,NA,-4.216295243506542,0.0010611787028731445,NA,-0.008765577571879568
0.19,42,NA,NA,-4.216294561230178,0.0012044807080255904,NA,-0.008664412363430518
0.19,47,NA,NA,-4.216294024118619,0.00134775879807858,NA,-0.008584763282701857
0.19,52,NA,NA,-4.216293590297498,0.0014910129790186577,NA,-0.008520425939723797
0.19,57,NA,NA,-4.216293232585181,0.0016342432568297038,NA,-0.008467372224165715
0.19,62,NA,NA,-4.216292932568285,0.001777449637494044,NA,-0.008422873032381872
0.19,67,NA,NA,-4.216292677329946,0.0019206321269913396,NA,-0.008385013695891619
0.19,72,NA,NA,-4.216292457541317,0.0020637907313003634,NA,-0.0083524112633091
0.19,77,NA,NA,-4.21629226629662,0.002206925456397224,NA,-0.008324041905977353
0.19,82,NA,NA,-4.216292098374411,0.0023500363082555875,NA,-0.00829913145378347
0.19,87,NA,NA,-4.216291949753578,0.0024931232928482316,NA,-0.00827708366929425
0.19,92,NA,NA,-4.216291817287162,0.0026361864161450477,NA,-0.008257431906112167
0.19,97,NA,NA,-4.216291698477061,0.0027792256841141505,NA,-0.00823980571542604
0.19,102,NA,NA,-4.216291591314993,0.0029222411027218786,NA,-0.00822390727240796
0.19,107,NA,NA,-4.216291494168063,0.00306523267793235,NA,-0.008209494410892137
0.19,112,NA,NA,-4.216291405694954,0.003208200415707907,NA,-0.0081963682016024109
0.19,117,NA,NA,-4.216291324783642,0.00335114432200867,NA,-0.00818436371494391
0.19,122,NA,NA,-4.216291250504398,0.0034940644027932066,NA,-0.008173343054901583
0.19,127,NA,NA,-4.216291182073908,0.003636960664017419,NA,-0.008163190038236845
0.19,132,NA,NA,-4.21629111882754,0.0037798331116354333,NA,-0.008153806082789927
0.19,137,NA,NA,-4.216291060197692,0.003922681751600043,NA,-0.00814510699603499
0.19,142,NA,NA,-4.216291005696704,0.004065506589861156,NA,-0.008137020442015697
0.19,147,NA,NA,-4.216290954903261,0.0042083076323675694,NA,-0.008129483925179759
0.19,152,NA,NA,-4.216290907451491,0.004351084885065193,NA,-0.008122443172081883
0.19,157,NA,NA,-4.216290863022123,0.004493838353898605,NA,-0.00811585082228472
0.19,162,NA,NA,-4.216290821335307,0.004636568044809941,NA,-0.00810966536165747
0.19,167,NA,NA,-4.216290782144705,0.004779273963739783,NA,-0.008103850247276334
0.19,172,NA,NA,-4.216290745232627,0.004921956116626713,NA,-0.008098373184942886
0.19,177,NA,NA,-4.216290710405973,0.005064614509407095,NA,-0.008093205529142278
0.19,182,NA,NA,-4.2162906774928715,0.005207249148015292,NA,-0.00808832178190233
0.19,187,NA,NA,-4.216290646339827,0.005349860038383891,NA,-0.008083699172039438
0.19,192,NA,NA,-4.216290616809337,0.005492447186443261,NA,-0.008079317300142108
0.19,197,NA,NA,-4.216290588777855,0.005635010598122214,NA,-0.008075157837612146
0.2,2,NA,NA,-4.968067044008104,5.739454077158257e-5,NA,-0.17406046500415062
0.2,7,NA,NA,-4.967991316864628,2.0086411939868043e-4,NA,-0.16295173292530896
0.2,12,NA,NA,-4.967978695025064,3.443097409676632e-4,NA,-0.16108616970025924
0.2,17,NA,NA,-4.96797349774311,4.8773141147839816e-4,NA,-0.16031681556231003
0.2,22,NA,NA,-4.967970662848792,6.311291369289762e-4,NA,-0.15989687695212762
0.2,27,NA,NA,-4.967968877910534,7.74502923316156e-4,NA,-0.15963236572527828
0.2,32,NA,NA,-4.967967650763331,9.178527766333655e-4,NA,-0.1594504669724368
0.2,37,NA,NA,-4.967966755276428,0.0010611787028731445,NA,-0.1593177057207762
0.2,42,NA,NA,-4.967966073000065,0.0012044807080255904,NA,-0.15921654051232714
0.2,47,NA,NA,-4.967965535888505,0.00134775879807858,NA,-0.15913689143159848
0.2,52,NA,NA,-4.967965102067383,0.0014910129790186577,NA,-0.15907255408862042
0.2,57,NA,NA,-4.967964744355067,0.0016342432568297038,NA,-0.15901950037306234
0.2,62,NA,NA,-4.96796444433817,0.001777449637494044,NA,-0.1589750011812785
0.2,67,NA,NA,-4.967964189099833,0.0019206321269913396,NA,-0.15893714184478824
0.2,72,NA,NA,-4.967963969311203,0.0020637907313003634,NA,-0.15890453941220573
0.2,77,NA,NA,-4.967963778066506,0.002206925456397224,NA,-0.15887617005487398
0.2,82,NA,NA,-4.967963610144297,0.0023500363082555875,NA,-0.1588512596026801
0.2,87,NA,NA,-4.967963461523464,0.0024931232928482316,NA,-0.15882921181819087
0.2,92,NA,NA,-4.967963329057049,0.0026361864161450477,NA,-0.1588095600550088
0.2,97,NA,NA,-4.967963210246946,0.0027792256841141505,NA,-0.15879193386432267
0.2,102,NA,NA,-4.96796310308488,0.0029222411027218786,NA,-0.15877603542130458
0.2,107,NA,NA,-4.967963005937948,0.00306523267793235,NA,-0.15876162255978876
0.2,112,NA,NA,-4.96796291746484,0.003208200415707907,NA,-0.15874849635049904
0.2,117,NA,NA,-4.967962836553529,0.00335114432200867,NA,-0.15873649186384053
0.2,122,NA,NA,-4.967962762274285,0.0034940644027932066,NA,-0.1587254712037982
0.2,127,NA,NA,-4.967962693843794,0.003636960664017419,NA,-0.15871531818713347
0.2,132,NA,NA,-4.967962630597427,0.0037798331116354333,NA,-0.15870593423168655
0.2,137,NA,NA,-4.967962571967578,0.003922681751600043,NA,-0.15869723514493161
0.2,142,NA,NA,-4.967962517466589,0.004065506589861156,NA,-0.15868914859091232
0.2,147,NA,NA,-4.967962466673147,0.0042083076323675694,NA,-0.15868161207407638
0.2,152,NA,NA,-4.967962419221376,0.004351084885065193,NA,-0.1586745713209785
0.2,157,NA,NA,-4.967962374792009,0.004493838353898605,NA,-0.15866797897118134
0.2,162,NA,NA,-4.967962333105193,0.004636568044809941,NA,-0.1586617935105541
0.2,167,NA,NA,-4.967962293914592,0.004779273963739783,NA,-0.15865597839617296
0.2,172,NA,NA,-4.967962257002512,0.004921956116626713,NA,-0.1586505013338395
0.2,177,NA,NA,-4.967962222175859,0.005064614509407095,NA,-0.1586453336780389
0.2,182,NA,NA,-4.967962189262757,0.005207249148015292,NA,-0.15864044993079895
0.2,187,NA,NA,-4.967962158109714,0.005349860038383891,NA,-0.15863582732093606
0.2,192,NA,NA,-4.967962128579223,0.005492447186443261,NA,-0.15863144544903873
0.2,197,NA,NA,-4.967962100547741,0.005635010598122214,NA,-0.15862728598650877
0.21000000000000002,2,NA,NA,-5.802060073303658,5.739454077158257e-5,NA,-0.33322099561974294
0.21000000000000002,7,NA,NA,-5.801984346160182,2.0086411939868043e-4,NA,-0.3221122635409013
0.21000000000000002,12,NA,NA,-5.801971724320618,3.443097409676632e-4,NA,-0.32024670031585156
0.21000000000000002,17,NA,NA,-5.801966527038664,4.8773141147839816e-4,NA,-0.31947734617790235
0.21000000000000002,22,NA,NA,-5.801963692144346,6.311291369289762e-4,NA,-0.31905740756771994
0.21000000000000002,27,NA,NA,-5.801961907206088,7.74502923316156e-4,NA,-0.3187928963408706
0.21000000000000002,32,NA,NA,-5.801960680058885,9.178527766333655e-4,NA,-0.31861099758802913
0.21000000000000002,37,NA,NA,-5.801959784571982,0.0010611787028731445,NA,-0.3184782363363685
0.21000000000000002,42,NA,NA,-5.801959102295619,0.0012044807080255904,NA,-0.31837707112791946
0.21000000000000002,47,NA,NA,-5.801958565184059,0.00134775879807858,NA,-0.3182974220471908
0.21000000000000002,52,NA,NA,-5.801958131362937,0.0014910129790186577,NA,-0.31823308470421274
0.21000000000000002,57,NA,NA,-5.801957773650621,0.0016342432568297038,NA,-0.31818003098865466
0.21000000000000002,62,NA,NA,-5.801957473633724,0.001777449637494044,NA,-0.3181355317968708
0.21000000000000002,67,NA,NA,-5.801957218395387,0.0019206321269913396,NA,-0.31809767246038056
0.21000000000000002,72,NA,NA,-5.801956998606757,0.0020637907313003634,NA,-0.31806507002779805
0.21000000000000002,77,NA,NA,-5.8019568073620595,0.002206925456397224,NA,-0.3180367006704663
0.21000000000000002,82,NA,NA,-5.801956639439851,0.0023500363082555875,NA,-0.3180117902182724
0.21000000000000002,87,NA,NA,-5.801956490819018,0.0024931232928482316,NA,-0.3179897424337832
0.21000000000000002,92,NA,NA,-5.801956358352603,0.0026361864161450477,NA,-0.3179700906706011
0.21000000000000002,97,NA,NA,-5.8019562395425,0.0027792256841141505,NA,-0.317952464479915
0.21000000000000002,102,NA,NA,-5.801956132380434,0.0029222411027218786,NA,-0.3179365660368969
0.21000000000000002,107,NA,NA,-5.801956035233502,0.00306523267793235,NA,-0.3179221531753811
0.21000000000000002,112,NA,NA,-5.801955946760394,0.003208200415707907,NA,-0.31790902696609136
0.21000000000000002,117,NA,NA,-5.801955865849083,0.00335114432200867,NA,-0.31789702247943286
0.21000000000000002,122,NA,NA,-5.8019557915698385,0.0034940644027932066,NA,-0.31788600181939053
0.21000000000000002,127,NA,NA,-5.801955723139348,0.003636960664017419,NA,-0.3178758488027258
0.21000000000000002,132,NA,NA,-5.801955659892981,0.0037798331116354333,NA,-0.3178664648472789
0.21000000000000002,137,NA,NA,-5.801955601263132,0.003922681751600043,NA,-0.31785776576052394
0.21000000000000002,142,NA,NA,-5.801955546762143,0.004065506589861156,NA,-0.31784967920650464
0.21000000000000002,147,NA,NA,-5.801955495968701,0.0042083076323675694,NA,-0.3178421426896687
0.21000000000000002,152,NA,NA,-5.80195544851693,0.004351084885065193,NA,-0.31783510193657083
0.21000000000000002,157,NA,NA,-5.801955404087563,0.004493838353898605,NA,-0.31782850958677367
0.21000000000000002,162,NA,NA,-5.801955362400747,0.004636568044809941,NA,-0.3178223241261464
0.21000000000000002,167,NA,NA,-5.801955323210146,0.004779273963739783,NA,-0.3178165090117653
0.21000000000000002,172,NA,NA,-5.801955286298066,0.004921956116626713,NA,-0.31781103194943183
0.21000000000000002,177,NA,NA,-5.801955251471413,0.005064614509407095,NA,-0.3178058642936312
0.21000000000000002,182,NA,NA,-5.8019552185583105,0.005207249148015292,NA,-0.3178009805463913
0.21000000000000002,187,NA,NA,-5.801955187405268,0.005349860038383891,NA,-0.3177963579365284
0.21000000000000002,192,NA,NA,-5.801955157874777,0.005492447186443261,NA,-0.31779197606463105
0.21000000000000002,197,NA,NA,-5.801955129843295,0.005635010598122214,NA,-0.3177878166021011
0.22,2,NA,NA,-6.727481159478683,5.739454077158257e-5,NA,-0.5014979454490356
0.22,7,NA,NA,-6.727405432335207,2.0086411939868043e-4,NA,-0.4903892133701939
0.22,12,NA,NA,-6.727392810495642,3.443097409676632e-4,NA,-0.4885236501451442
0.22,17,NA,NA,-6.727387613213688,4.8773141147839816e-4,NA,-0.487754296007195
0.22,22,NA,NA,-6.7273847783193705,6.311291369289762e-4,NA,-0.4873343573970126
0.22,27,NA,NA,-6.727382993381113,7.74502923316156e-4,NA,-0.48706984617016325
0.22,32,NA,NA,-6.7273817662339095,9.178527766333655e-4,NA,-0.4868879474173218
0.22,37,NA,NA,-6.727380870747006,0.0010611787028731445,NA,-0.48675518616566116
0.22,42,NA,NA,-6.727380188470644,0.0012044807080255904,NA,-0.4866540209572121
0.22,47,NA,NA,-6.727379651359083,0.00134775879807858,NA,-0.48657437187648345
0.22,52,NA,NA,-6.727379217537962,0.0014910129790186577,NA,-0.4865100345335054
0.22,57,NA,NA,-6.727378859825645,0.0016342432568297038,NA,-0.4864569808179473
0.22,62,NA,NA,-6.7273785598087485,0.001777449637494044,NA,-0.48641248162616346
0.22,67,NA,NA,-6.727378304570411,0.0019206321269913396,NA,-0.4863746222896732
0.22,72,NA,NA,-6.7273780847817815,0.0020637907313003634,NA,-0.4863420198570907
0.22,77,NA,NA,-6.727377893537084,0.002206925456397224,NA,-0.48631365049975894
0.22,82,NA,NA,-6.7273777256148755,0.0023500363082555875,NA,-0.48628874004756506
0.22,87,NA,NA,-6.7273775769940425,0.0024931232928482316,NA,-0.48626669226307584
0.22,92,NA,NA,-6.727377444527628,0.0026361864161450477,NA,-0.48624704049989376
0.22,97,NA,NA,-6.727377325717525,0.0027792256841141505,NA,-0.48622941430920763
0.22,102,NA,NA,-6.727377218555459,0.0029222411027218786,NA,-0.48621351586618955
0.22,107,NA,NA,-6.7273771214085265,0.00306523267793235,NA,-0.4861991030046737
0.22,112,NA,NA,-6.7273770329354186,0.003208200415707907,NA,-0.486185976795384
0.22,117,NA,NA,-6.727376952024107,0.00335114432200867,NA,-0.4861739723087255
0.22,122,NA,NA,-6.727376877744863,0.0034940644027932066,NA,-0.4861629516486832
0.22,127,NA,NA,-6.727376809314372,0.003636960664017419,NA,-0.48615279863201843
0.22,132,NA,NA,-6.727376746068005,0.0037798331116354333,NA,-0.4861434146765715
0.22,137,NA,NA,-6.727376687438157,0.003922681751600043,NA,-0.4861347155898166
0.22,142,NA,NA,-6.727376632937167,0.004065506589861156,NA,-0.4861266290357973
0.22,147,NA,NA,-6.727376582143726,0.0042083076323675694,NA,-0.48611909251896135
0.22,152,NA,NA,-6.727376534691954,0.004351084885065193,NA,-0.4861120517658635
0.22,157,NA,NA,-6.727376490262587,0.004493838353898605,NA,-0.4861054594160663
0.22,162,NA,NA,-6.727376448575772,0.004636568044809941,NA,-0.48609927395543906
0.22,167,NA,NA,-6.727376409385171,0.004779273963739783,NA,-0.4860934588410579
0.22,172,NA,NA,-6.72737637247309,0.004921956116626713,NA,-0.4860879817787245
0.22,177,NA,NA,-6.7273763376464375,0.005064614509407095,NA,-0.48608281412292387
0.22,182,NA,NA,-6.727376304733335,0.005207249148015292,NA,-0.4860779303756839
0.22,187,NA,NA,-6.727376273580292,0.005349860038383891,NA,-0.48607330776582103
0.22,192,NA,NA,-6.727376244049801,0.005492447186443261,NA,-0.4860689258939237
0.22,197,NA,NA,-6.727376216018319,0.005635010598122214,NA,-0.48606476643139374
0.23,2,NA,NA,-7.754454105249773,5.739454077158257e-5,NA,-0.6794301938821894
0.23,7,NA,NA,-7.754378378106297,2.0086411939868043e-4,NA,-0.6683214618033477
0.23,12,NA,NA,-7.754365756266733,3.443097409676632e-4,NA,-0.666455898578298
0.23,17,NA,NA,-7.754360558984779,4.8773141147839816e-4,NA,-0.6656865444403488
0.23,22,NA,NA,-7.754357724090461,6.311291369289762e-4,NA,-0.6652666058301664
0.23,27,NA,NA,-7.7543559391522034,7.74502923316156e-4,NA,-0.665002094603317
0.23,32,NA,NA,-7.754354712005,9.178527766333655e-4,NA,-0.6648201958504756
0.23,37,NA,NA,-7.754353816518097,0.0010611787028731445,NA,-0.664687434598815
0.23,42,NA,NA,-7.754353134241734,0.0012044807080255904,NA,-0.6645862693903659
0.23,47,NA,NA,-7.754352597130174,0.00134775879807858,NA,-0.6645066203096373
0.23,52,NA,NA,-7.754352163309052,0.0014910129790186577,NA,-0.6644422829666592
0.23,57,NA,NA,-7.754351805596736,0.0016342432568297038,NA,-0.6643892292511011
0.23,62,NA,NA,-7.754351505579839,0.001777449637494044,NA,-0.6643447300593173
0.23,67,NA,NA,-7.754351250341502,0.0019206321269913396,NA,-0.664306870722827
0.23,72,NA,NA,-7.754351030552872,0.0020637907313003634,NA,-0.6642742682902445
0.23,77,NA,NA,-7.754350839308175,0.002206925456397224,NA,-0.6642458989329127
0.23,82,NA,NA,-7.754350671385966,0.0023500363082555875,NA,-0.6642209884807189
0.23,87,NA,NA,-7.754350522765133,0.0024931232928482316,NA,-0.6641989406962296
0.23,92,NA,NA,-7.754350390298718,0.0026361864161450477,NA,-0.6641792889330476
0.23,97,NA,NA,-7.754350271488615,0.0027792256841141505,NA,-0.6641616627423614
0.23,102,NA,NA,-7.754350164326549,0.0029222411027218786,NA,-0.6641457642993434
0.23,107,NA,NA,-7.754350067179617,0.00306523267793235,NA,-0.6641313514378275
0.23,112,NA,NA,-7.754349978706509,0.003208200415707907,NA,-0.6641182252285378
0.23,117,NA,NA,-7.754349897795198,0.00335114432200867,NA,-0.6641062207418793
0.23,122,NA,NA,-7.754349823515954,0.0034940644027932066,NA,-0.664095200081837
0.23,127,NA,NA,-7.754349755085463,0.003636960664017419,NA,-0.6640850470651722
0.23,132,NA,NA,-7.754349691839096,0.0037798331116354333,NA,-0.6640756631097253
0.23,137,NA,NA,-7.754349633209247,0.003922681751600043,NA,-0.6640669640229704
0.23,142,NA,NA,-7.754349578708258,0.004065506589861156,NA,-0.6640588774689511
0.23,147,NA,NA,-7.754349527914816,0.0042083076323675694,NA,-0.6640513409521152
0.23,152,NA,NA,-7.754349480463045,0.004351084885065193,NA,-0.6640443001990173
0.23,157,NA,NA,-7.754349436033678,0.004493838353898605,NA,-0.6640377078492201
0.23,162,NA,NA,-7.754349394346862,0.004636568044809941,NA,-0.6640315223885929
0.23,167,NA,NA,-7.754349355156261,0.004779273963739783,NA,-0.6640257072742117
0.23,172,NA,NA,-7.754349318244181,0.004921956116626713,NA,-0.6640202302118783
0.23,177,NA,NA,-7.754349283417528,0.005064614509407095,NA,-0.6640150625560777
0.23,182,NA,NA,-7.754349250504426,0.005207249148015292,NA,-0.6640101788088377
0.23,187,NA,NA,-7.754349219351383,0.005349860038383891,NA,-0.6640055561989748
0.23,192,NA,NA,-7.754349189820892,0.005492447186443261,NA,-0.6640011743270775
0.23,197,NA,NA,-7.75434916178941,0.005635010598122214,NA,-0.6639970148645475
0.24000000000000002,2,NA,NA,-8.894234698371292,5.739454077158257e-5,NA,-0.8675894089635863
0.24000000000000002,7,NA,NA,-8.894158971227816,2.0086411939868043e-4,NA,-0.8564806768847446
0.24000000000000002,12,NA,NA,-8.89414634938825,3.443097409676632e-4,NA,-0.8546151136596949
0.24000000000000002,17,NA,NA,-8.894141152106297,4.8773141147839816e-4,NA,-0.8538457595217457
0.24000000000000002,22,NA,NA,-8.89413831721198,6.311291369289762e-4,NA,-0.8534258209115633
0.24000000000000002,27,NA,NA,-8.894136532273722,7.74502923316156e-4,NA,-0.8531613096847139
0.24000000000000002,32,NA,NA,-8.894135305126518,9.178527766333655e-4,NA,-0.8529794109318725
0.24000000000000002,37,NA,NA,-8.894134409639616,0.0010611787028731445,NA,-0.8528466496802118
0.24000000000000002,42,NA,NA,-8.894133727363252,0.0012044807080255904,NA,-0.8527454844717628
0.24000000000000002,47,NA,NA,-8.894133190251692,0.00134775879807858,NA,-0.8526658353910341
0.24000000000000002,52,NA,NA,-8.89413275643057,0.0014910129790186577,NA,-0.8526014980480561
0.24000000000000002,57,NA,NA,-8.894132398718254,0.0016342432568297038,NA,-0.852548444332498
0.24000000000000002,62,NA,NA,-8.894132098701357,0.001777449637494044,NA,-0.8525039451407141
0.24000000000000002,67,NA,NA,-8.89413184346302,0.0019206321269913396,NA,-0.8524660858042239
0.24000000000000002,72,NA,NA,-8.89413162367439,0.0020637907313003634,NA,-0.8524334833716414
